"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.374309813,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.037746992,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.087210662,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.854136034,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.845264227,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.766706735,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.115517297,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.283773874,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.267010047,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.572989435,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.540068055,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.832143079,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.326414978,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.14640884,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.393864593,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.675110018,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.419137035,
"NZL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.724929595,
"NZL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.347170606,
"NZL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-3.935433603,
"NZL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",3.019312582,
"NZL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.236188892,
"NZL","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.713817749,
"CHN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.9,
"CHN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.9,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.1,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-10.1,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",11.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-2.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2022-Q3",3.9,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.786231492,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.341427486,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.714488736,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.597029028,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",-0.091803225,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.319666109,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.94171077,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.89356041,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.754979327,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.387383595,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.984805909,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.371028789,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.187413119,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.068093582,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.878283505,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.334615464,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-3.941958839,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",2.241782344,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.951958514,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.451150931,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",6.665278172,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.663587692,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.348715839,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",4.611339688,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.692121555,
"CHL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.686220584,
"CHL","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.138327182,
"CHL","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-1.180470028,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.723750983,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.031160389,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.032141637,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.324550506,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.828193762,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.51879014,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.287177181,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.955688314,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.110302675,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.451532739,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.002499476,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.70216474,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.141734714,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.649622688,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.566807636,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.269065666,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.158269368,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.002702467,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.115803856,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.540701536,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.395512461,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.633257339,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.783354872,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.016587833,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.316138112,
"SWE","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.074566434,
"SWE","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.727979818,
"SWE","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.599676756,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.204986153,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.63002179,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.301348139,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.274986953,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.597847298,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.746378731,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.797145815,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.831097493,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.616893528,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.070581932,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.448888886,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.359990929,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.599489026,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.687838675,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.695842467,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.018529221,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.278194981,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.549058841,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.50293709,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",18.279807046,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.890252728,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.075525415,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.106267903,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",3.286365125,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.56736731,
"FRA","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.202158354,
"FRA","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.48243203,
"FRA","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.174792927,
"GRC","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.74856842,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.870290271,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.328388849,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.388320131,
"GRC","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.671283465,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.220852404,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.524190249,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.012215364,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.93579818,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.237052246,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.348357888,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.108884076,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.650825421,
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.815928184,
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.036455402,
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.397980112,
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.27085348,
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.940874558,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.354608134,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.336499915,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q4",4.111236321,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.061652986,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.322874174,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q3",3.58576804,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.577293486,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.179143768,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.587291694,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.53899533,"P"
"OECDE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.57581,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.441378,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.489099,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.174097,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.221067,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.782986,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.942166,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.827011,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.884577,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.320339,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.60386,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.011126,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.251118,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.764858,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.528874,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.307341,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.203256,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.588696,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.18258,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.342948,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.155106,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.212625,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.496228,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.203571,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.910084,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.741402,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.647366,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.250386,
"G-7","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.201967,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.609481,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.188928,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.484878,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.444571,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.650795,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.561762,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.753472,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.765145,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.342404,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.569104,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.314063,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.25988,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.49794,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.475756,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.552003,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.155705,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.784854,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.173666,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.455333,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.861931,
"G-7","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.596817,
"G-7","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.80722,
"G-7","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.978917,
"G-7","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.3006,
"G-7","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.106022,
"G-7","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.227428,
"G-7","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.452704,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.66612,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.89578,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.72276,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.76678,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.03576,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.85266,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.02393,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.03566,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.01337,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.96598,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.79751,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.69415,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.58843,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.81323,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.90302,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.51199,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.29037,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.16735,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.22231,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.77957,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.82901,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.675,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.41322,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.84622,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.6,
"G-20","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.6,
"G-20","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-0.3,
"G-20","QGDP","TOT","PC_CHGPP","Q","2022-Q3",1.3,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.352576994,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.747157269,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.61708826,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.571959822,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.609298347,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.277636499,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.38661229,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.663331855,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.457964168,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.468990752,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.731865108,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.278613486,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.437622804,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.713125806,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.733581672,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.348842243,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.254572761,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.052172747,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-15.990848227,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",10.974962406,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",5.585487438,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.289328579,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",-2.386860268,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",6.862033339,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",2.590967539,
"COL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.454924047,
"COL","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.278982569,
"COL","QGDP","TOT","PC_CHGPP","Q","2022-Q3",1.563993432,
"EA19","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.462101,
"EA19","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.555827,
"EA19","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.23384,
"EA19","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.476872,
"EA19","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.757131,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.68295,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.788753,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.776041,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.809131,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.00351,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.539352,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.008702,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.646591,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.628154,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.313693,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.207452,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.015764,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.363785,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.450082,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.351114,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.262344,
"EA19","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.062097,
"EA19","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.986212,
"EA19","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.250638,
"EA19","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.535206,
"EA19","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.611326,
"EA19","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.795109,
"EA19","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.318413,
"LTU","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.322506958,
"LTU","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.401076303,
"LTU","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.712266978,
"LTU","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.034935238,
"LTU","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.197472477,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.177316113,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.944330314,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.019588202,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.908882781,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.843969472,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.128324493,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.996620107,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.268400884,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.471102521,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.111833602,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.443817601,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.173218735,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.448634294,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.346018482,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.692974884,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.798137829,
"LTU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",2.211155404,
"LTU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.63662855,
"LTU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.738159321,
"LTU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.114534767,
"LTU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.55178849,
"LTU","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.339217019,
"LTU","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.510920899,
"SAU","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.394976092,
"SAU","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.094580246,
"SAU","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.017275766,
"SAU","QGDP","TOT","PC_CHGPP","Q","2016-Q3",-0.145267444,
"SAU","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.858623817,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-1.446092813,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.428017147,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.017629388,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.650740219,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",2.498840398,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.208727501,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.414393579,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.481463997,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.297746087,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.701172475,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.185022973,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.308913382,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.332821346,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-4.848610902,
